year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,total_lateminutes,count_ontime
2018,6,9E,Endeavor Air Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",68,14,3.01,1.39,6.53,0,3.07,1,0,978,92,135,365,0,386,1956,39
2018,6,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2312,479,75.7,29.48,145.3,0,228.53,24,16,51054,10254,4496,11562,0,24742,102108,1313.99
2018,6,9E,Endeavor Air Inc.,ATW,"Appleton, WI: Appleton International",25,8,0.18,0.02,3.92,0,3.87,0,0,447,4,4,247,0,192,894,9.01
2018,6,9E,Endeavor Air Inc.,AUS,"Austin, TX: Austin - Bergstrom International",46,3,2.92,0,0.08,0,0,0,0,257,254,0,3,0,0,514,40
2018,6,9E,Endeavor Air Inc.,AVL,"Asheville, NC: Asheville Regional",72,11,3.82,1.11,3.36,0,2.71,4,0,1733,122,587,552,0,472,3466,46
2018,6,9E,Endeavor Air Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",65,9,6.26,0,2.3,0,0.45,0,0,524,449,0,62,0,13,1048,46.99
2018,6,9E,Endeavor Air Inc.,BDL,"Hartford, CT: Bradley International",83,18,7.47,0.77,1.51,0,8.25,0,0,1210,506,17,57,0,630,2420,47
2018,6,9E,Endeavor Air Inc.,BGR,"Bangor, ME: Bangor International",127,22,5.89,0.22,10.31,0,5.58,0,0,1323,378,13,468,0,464,2646,83
2018,6,9E,Endeavor Air Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",59,18,3.77,0.02,6.64,0,7.56,1,1,1279,349,1,480,0,449,2558,21.01
2018,6,9E,Endeavor Air Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",19,3,1.65,0,1.35,0,0,0,0,71,46,0,25,0,0,142,13
2018,6,9E,Endeavor Air Inc.,BMI,"Bloomington/Normal, IL: Central Illinois Regional",17,4,1.28,0,1.63,0,1.09,0,0,269,73,0,126,0,70,538,9
2018,6,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",136,20,5.48,0.22,6.48,0,7.82,1,1,1910,1012,23,241,0,634,3820,94
2018,6,9E,Endeavor Air Inc.,BOS,"Boston, MA: Logan International",413,64,11.12,3.14,22.07,0,27.67,3,0,3994,680,119,1314,0,1881,7988,282
2018,6,9E,Endeavor Air Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",89,15,6.7,0.59,3.89,0,3.82,1,1,1037,300,48,285,0,404,2074,57
2018,6,9E,Endeavor Air Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",64,13,7.46,2.08,0.93,0,2.53,0,0,701,388,64,61,0,188,1402,38
2018,6,9E,Endeavor Air Inc.,BTV,"Burlington, VT: Burlington International",204,36,10.54,0.04,9.92,0,15.51,0,2,2310,876,2,520,0,912,4620,129.99
2018,6,9E,Endeavor Air Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",252,38,10.92,0.95,10.54,0,15.59,2,0,2582,963,34,593,0,992,5164,174
2018,6,9E,Endeavor Air Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",206,49,17.22,0.41,19.04,0,12.34,0,0,3969,1917,30,1026,0,996,7938,107.99
2018,6,9E,Endeavor Air Inc.,CAE,"Columbia, SC: Columbia Metropolitan",56,12,3.53,3.07,2.89,0,2.52,3,1,694,145,196,198,0,155,1388,27.99
2018,6,9E,Endeavor Air Inc.,CHA,"Chattanooga, TN: Lovell Field",19,4,1.43,0.16,0.09,0,2.31,0,0,387,43,26,14,0,304,774,11.01
2018,6,9E,Endeavor Air Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",116,23,9.7,0.97,5.47,0,6.86,2,0,2291,519,61,1034,0,677,4582,68
2018,6,9E,Endeavor Air Inc.,CHS,"Charleston, SC: Charleston AFB/International",35,4,1.67,0,1.38,0,0.95,0,0,137,45,0,30,0,62,274,27
2018,6,9E,Endeavor Air Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",90,12,5.33,0.24,3.86,0,2.56,1,0,1028,332,20,153,0,523,2056,65.01
2018,6,9E,Endeavor Air Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",344,39,12.34,0.1,12.15,0,14.42,4,1,1999,552,17,524,0,906,3998,260.99
2018,6,9E,Endeavor Air Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",222,35,15.94,0,11.63,0,7.43,0,1,1837,814,0,455,0,568,3674,151
2018,6,9E,Endeavor Air Inc.,CMH,"Columbus, OH: John Glenn Columbus International",97,16,2.48,1.78,4.62,0,7.12,0,0,847,160,119,180,0,388,1694,65
2018,6,9E,Endeavor Air Inc.,CRW,"Charleston/Dunbar, WV: Yeager",86,17,3.96,2.37,7,0,3.66,1,2,899,223,145,254,0,277,1798,49.01
2018,6,9E,Endeavor Air Inc.,CSG,"Columbus, GA: Columbus Airport",27,3,0.34,0.29,0.65,0,1.72,0,0,334,50,20,46,0,218,668,21
2018,6,9E,Endeavor Air Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",910,170,40.19,2.1,34.32,0,93.38,1,1,13079,4629,140,1772,0,6538,26158,568.01
2018,6,9E,Endeavor Air Inc.,CWA,"Mosinee, WI: Central Wisconsin",142,16,5.37,2.15,3.86,0,4.62,0,1,793,310,62,141,0,280,1586,109
2018,6,9E,Endeavor Air Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2018,6,9E,Endeavor Air Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",191,30,7.58,1.25,14.26,0,6.91,0,0,2161,550,111,1071,0,429,4322,131
2018,6,9E,Endeavor Air Inc.,DEN,"Denver, CO: Denver International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2018,6,9E,Endeavor Air Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",111,10,1.96,1.4,5.1,0,1.54,0,2,438,40,98,234,0,66,876,89
2018,6,9E,Endeavor Air Inc.,DSM,"Des Moines, IA: Des Moines International",258,43,13.47,0.98,10.29,0,18.26,0,3,2604,602,510,450,0,1042,5208,169
2018,6,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1845,209,56.64,13.2,45.41,0,93.74,4,2,15013,4305,1010,1686,0,8012,30026,1421.01
2018,6,9E,Endeavor Air Inc.,EVV,"Evansville, IN: Evansville Regional",142,20,11.15,1.39,3.14,0,4.33,0,1,1978,1372,225,110,0,271,3956,100.99
2018,6,9E,Endeavor Air Inc.,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13
2018,6,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",201,76,6.22,1.08,59.1,0,9.6,1,1,5937,1062,101,3828,0,946,11874,47
2018,6,9E,Endeavor Air Inc.,FAR,"Fargo, ND: Hector International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,6,9E,Endeavor Air Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",115,19,7.81,1.46,2.85,0,6.88,0,1,1866,773,93,209,0,791,3732,76
2018,6,9E,Endeavor Air Inc.,FNT,"Flint, MI: Bishop International",53,17,4.85,1.07,6.57,0,4.51,0,0,1247,113,258,169,0,707,2494,19
2018,6,9E,Endeavor Air Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
2018,6,9E,Endeavor Air Inc.,GNV,"Gainesville, FL: Gainesville Regional",132,29,8.88,1.62,10.92,0,7.58,2,0,1750,555,79,452,0,664,3500,72
2018,6,9E,Endeavor Air Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",34,6,3.38,0,2.23,0,0.39,0,0,239,104,0,113,0,22,478,22
2018,6,9E,Endeavor Air Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",77,12,3.32,1,4.98,0,2.7,3,0,700,133,101,202,0,264,1400,50
2018,6,9E,Endeavor Air Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",161,33,16.38,0.34,8.74,0,7.54,0,0,2039,951,13,456,0,619,4078,95
2018,6,9E,Endeavor Air Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",144,25,8.13,0.6,8.55,0,7.71,1,0,1018,384,18,309,0,307,2036,93.01
2018,6,9E,Endeavor Air Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",87,19,7.26,0.99,2.28,0,8.47,1,0,1120,327,76,85,0,632,2240,48
2018,6,9E,Endeavor Air Inc.,GTR,"Columbus, MS: Golden Triangle Regional",66,13,3.48,1.19,1.29,0,7.04,0,0,1643,182,680,57,0,724,3286,40
2018,6,9E,Endeavor Air Inc.,HPN,"White Plains, NY: Westchester County",226,45,16.52,2.24,10.06,0,16.18,2,2,3115,724,313,493,0,1585,6230,132
2018,6,9E,Endeavor Air Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",53,13,5.05,0.88,3.62,0,3.45,0,0,929,204,149,103,0,473,1858,27
2018,6,9E,Endeavor Air Inc.,IAD,"Washington, DC: Washington Dulles International",117,18,6.51,0.52,5.34,0,5.62,0,0,2117,496,33,1018,0,570,4234,81.01
2018,6,9E,Endeavor Air Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",162,27,6.05,1,13.19,0,6.77,0,2,1605,447,101,475,0,582,3210,105.99
2018,6,9E,Endeavor Air Inc.,ILM,"Wilmington, NC: Wilmington International",118,22,6.94,1.57,5.91,0,7.58,1,0,1464,343,145,330,0,646,2928,73
2018,6,9E,Endeavor Air Inc.,IND,"Indianapolis, IN: Indianapolis International",220,40,13.93,0.93,8.56,0,16.58,1,1,2535,661,107,467,0,1300,5070,138
2018,6,9E,Endeavor Air Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",36,11,3.09,0.9,2.85,0,4.16,1,0,477,195,19,115,0,148,954,13
2018,6,9E,Endeavor Air Inc.,JAX,"Jacksonville, FL: Jacksonville International",213,35,9.87,0.72,10.32,0,14.08,3,1,1644,477,27,396,0,744,3288,139.01
2018,6,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",2210,457,80.11,16.41,217.25,0,143.22,16,0,36100,8089,1395,14785,0,11831,72200,1280.01
2018,6,9E,Endeavor Air Inc.,LEX,"Lexington, KY: Blue Grass",80,21,5.9,3.17,2.31,0,9.62,0,0,1712,319,204,135,0,1054,3424,38
2018,6,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",2675,525,72.64,28.95,267.41,0,155.99,28,7,40982,10145,3248,15622,0,11967,81964,1590.01
2018,6,9E,Endeavor Air Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",3,1,0.85,0,0.15,0,0,0,0,61,52,0,9,0,0,122,1
2018,6,9E,Endeavor Air Inc.,LNK,"Lincoln, NE: Lincoln Airport",25,6,0.27,1.16,2.95,0,1.62,0,1,237,12,68,75,0,82,474,12
2018,6,9E,Endeavor Air Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",27,1,0.38,0,0,0,0.63,0,0,16,6,0,0,0,10,32,24.99
2018,6,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",153,17,5.99,0.93,2.92,0,7.16,2,0,883,210,114,183,0,376,1766,117
2018,6,9E,Endeavor Air Inc.,MCO,"Orlando, FL: Orlando International",17,1,0,0,1,0,0,0,0,48,0,0,48,0,0,96,15
2018,6,9E,Endeavor Air Inc.,MDT,"Harrisburg, PA: Harrisburg International",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2018,6,9E,Endeavor Air Inc.,MEM,"Memphis, TN: Memphis International",72,6,1.12,0,1.28,0,3.6,1,0,552,114,0,58,0,380,1104,59
2018,6,9E,Endeavor Air Inc.,MGM,"Montgomery, AL: Montgomery Regional",76,14,4.24,3.52,1.14,0,5.1,0,0,1008,230,305,64,0,409,2016,48
2018,6,9E,Endeavor Air Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",74,18,7.83,0,4.69,0,5.48,0,1,1044,431,0,137,0,476,2088,37
2018,6,9E,Endeavor Air Inc.,MIA,"Miami, FL: Miami International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,6,9E,Endeavor Air Inc.,MKE,"Milwaukee, WI: General Mitchell International",84,12,5.53,1,1.47,0,4,1,0,491,162,33,45,0,251,982,59
2018,6,9E,Endeavor Air Inc.,MOB,"Mobile, AL: Mobile Regional",13,2,1,0.86,0,0,0.14,0,0,1164,26,981,0,0,157,2328,9
2018,6,9E,Endeavor Air Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",93,12,5.95,0,1.61,0,4.44,2,0,999,701,0,69,0,229,1998,67
2018,6,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",859,134,27.82,6.73,38.7,1,59.75,0,0,9572,2933,504,1480,55,4600,19144,591
2018,6,9E,Endeavor Air Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",103,14,3.94,0.71,3.2,0,6.16,2,0,759,178,29,203,0,349,1518,72.99
2018,6,9E,Endeavor Air Inc.,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",23,1,0,0,1,0,0,0,0,19,0,0,19,0,0,38,21
2018,6,9E,Endeavor Air Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2018,6,9E,Endeavor Air Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",35,6,2.5,0.78,1.23,0,1.49,0,0,1059,220,399,111,0,329,2118,23
2018,6,9E,Endeavor Air Inc.,OMA,"Omaha, NE: Eppley Airfield",118,20,8.85,0.8,5.03,0,5.32,3,2,1231,676,12,171,0,372,2462,73
2018,6,9E,Endeavor Air Inc.,ORD,"Chicago, IL: Chicago O'Hare International",166,37,9.42,0.01,20.77,0,6.8,1,0,3725,1034,1,2073,0,617,7450,91
2018,6,9E,Endeavor Air Inc.,ORF,"Norfolk, VA: Norfolk International",282,51,15.36,2.91,17.8,0,14.93,1,0,4245,1076,241,1709,0,1219,8490,179
2018,6,9E,Endeavor Air Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",18,3,1.58,0,0.7,0,0.72,0,0,155,91,0,38,0,26,310,12
2018,6,9E,Endeavor Air Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",19,3,1.56,0,1.44,0,0,1,0,375,271,0,104,0,0,750,12
2018,6,9E,Endeavor Air Inc.,PHL,"Philadelphia, PA: Philadelphia International",163,34,11.15,1.15,10.84,0,10.86,0,0,2677,596,32,866,0,1183,5354,95
2018,6,9E,Endeavor Air Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",292,42,13.09,2.53,6.54,0,19.84,2,0,2893,574,707,415,0,1197,5786,206
2018,6,9E,Endeavor Air Inc.,PVD,"Providence, RI: Theodore Francis Green State",23,4,3,0,0.15,0,0.85,0,0,217,197,0,3,0,17,434,15
2018,6,9E,Endeavor Air Inc.,PWM,"Portland, ME: Portland International Jetport",261,38,13.04,0.52,10.43,0,14.01,4,0,2299,678,51,815,0,755,4598,181
2018,6,9E,Endeavor Air Inc.,RAP,"Rapid City, SD: Rapid City Regional",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2018,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",623,111,33.3,2.19,28.58,0,46.94,1,0,7330,1775,145,1476,0,3934,14660,399.99
2018,6,9E,Endeavor Air Inc.,RIC,"Richmond, VA: Richmond International",208,41,14.95,0.22,12.87,0,12.96,0,1,2689,1040,11,626,0,1012,5378,125
2018,6,9E,Endeavor Air Inc.,ROC,"Rochester, NY: Greater Rochester International",250,39,8.15,1.03,6.51,0.7,22.61,3,0,2551,604,149,338,33,1427,5102,169
2018,6,9E,Endeavor Air Inc.,RSW,"Fort Myers, FL: Southwest Florida International",27,5,1.66,0,1.67,0,1.67,0,0,241,105,0,53,0,83,482,17
2018,6,9E,Endeavor Air Inc.,SAT,"San Antonio, TX: San Antonio International",75,8,1.74,0.45,3.84,0,1.97,0,0,264,94,24,99,0,47,528,59
2018,6,9E,Endeavor Air Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",186,30,8.06,1.43,11.61,0,8.9,1,2,1743,572,25,645,0,501,3486,123
2018,6,9E,Endeavor Air Inc.,SBN,"South Bend, IN: South Bend International",20,2,0.34,0,0.92,0,0.74,0,0,260,44,0,54,0,162,520,16
2018,6,9E,Endeavor Air Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2018,6,9E,Endeavor Air Inc.,SGF,"Springfield, MO: Springfield-Branson National",11,2,0,0.28,0,0,1.72,0,0,512,0,80,1,0,431,1024,7
2018,6,9E,Endeavor Air Inc.,SHV,"Shreveport, LA: Shreveport Regional",89,21,5.23,2.43,3.48,0,9.85,0,0,1840,299,225,286,0,1030,3680,47.01
2018,6,9E,Endeavor Air Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",20,1,0,1,0,0,0,0,0,53,0,53,0,0,0,106,18
2018,6,9E,Endeavor Air Inc.,STL,"St. Louis, MO: St Louis Lambert International",190,24,8.56,0,7.2,0,8.24,1,1,1220,545,0,205,0,470,2440,140
2018,6,9E,Endeavor Air Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",263,48,13.37,0,10.45,0,24.18,4,1,3229,723,0,450,0,2056,6458,162
2018,6,9E,Endeavor Air Inc.,TLH,"Tallahassee, FL: Tallahassee International",33,6,1.68,0.75,0.53,0,3.03,0,0,833,71,231,91,0,440,1666,21.01
2018,6,9E,Endeavor Air Inc.,TPA,"Tampa, FL: Tampa International",62,17,8.43,0,1.56,0,7.01,0,0,1025,524,0,77,0,424,2050,28
2018,6,9E,Endeavor Air Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",135,21,5.79,2.25,3.01,0,9.96,1,1,1573,411,191,201,0,770,3146,90.99
2018,6,9E,Endeavor Air Inc.,TVC,"Traverse City, MI: Cherry Capital",65,8,1.76,0,4.1,0,2.14,0,0,247,122,0,87,0,38,494,49
2018,6,9E,Endeavor Air Inc.,TYS,"Knoxville, TN: McGhee Tyson",306,66,17.99,3.82,19.58,0,24.61,2,0,4437,1127,917,858,0,1535,8874,172
2018,6,9E,Endeavor Air Inc.,VLD,"Valdosta, GA: Valdosta Regional",20,6,2,0.63,1.79,0,1.58,0,0,219,36,20,137,0,26,438,8
2018,6,9E,Endeavor Air Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",112,26,7.31,0.05,8.37,0,10.27,0,0,2155,953,8,313,0,881,4310,60
2018,6,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",225,94,27.06,0.89,22.67,0,43.38,10,1,4584,1136,54,855,0,2539,9168,26
2018,6,AA,American Airlines Inc.,ALB,"Albany, NY: Albany International",82,12,4.3,0,2.52,0,5.18,0,0,819,185,0,153,0,481,1638,58
2018,6,AA,American Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",66,21,5.24,0,11.7,0,4.06,0,0,1159,361,0,280,0,518,2318,24
2018,6,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",964,260,73.55,17.68,96.71,0.21,71.85,23,6,15251,4519,1207,4420,8,5097,30502,415
2018,6,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",915,214,82.98,12.2,32.83,0.99,84.99,16,3,12271,4849,794,1423,26,5179,24542,468.01
2018,6,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",364,108,36.27,8.68,23.7,0,39.35,6,0,7102,2192,490,841,0,3579,14204,142
2018,6,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",534,121,43.81,4.74,23.03,0.03,49.38,12,2,7372,2348,372,1090,4,3558,14744,278.01
2018,6,AA,American Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",54,18,7.54,1.3,3.29,0,5.87,0,0,934,436,91,115,0,292,1868,18
2018,6,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",2443,558,159.1,33.96,166.88,0.25,197.81,50,1,34090,9466,2443,8168,7,14006,68180,1276
2018,6,AA,American Airlines Inc.,BTV,"Burlington, VT: Burlington International",80,16,6.12,0.96,3.97,0,4.95,1,0,1044,241,127,363,0,313,2088,47
2018,6,AA,American Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",90,13,2.63,0,1.6,0,8.77,0,0,601,149,0,32,0,420,1202,64
2018,6,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",496,134,48.8,9.19,28.27,0,47.73,24,2,8428,3479,591,1331,0,3027,16856,202.01
2018,6,AA,American Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",58,14,2.3,1.79,3.63,0,6.28,0,0,778,83,252,110,0,333,1556,30
2018,6,AA,American Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",44,18,6.27,0,1.5,0,10.23,3,1,955,324,0,83,0,548,1910,4
2018,6,AA,American Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",139,34,17.24,1.89,3.74,0,11.13,3,3,2000,949,253,118,0,680,4000,65
2018,6,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",255,77,38.4,2.32,11.3,0,24.98,3,0,4738,2235,261,442,0,1800,9476,98
2018,6,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",7812,1309,380.35,78.96,344.27,0,505.41,107,13,78912,24861,6497,14073,0,33481,157824,5074.01
2018,6,AA,American Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",227,64,27.34,1.76,13.96,0,20.94,8,0,3114,1134,219,395,0,1366,6228,91
2018,6,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",118,41,18.28,1.18,4.94,0,16.61,3,0,2226,807,102,356,0,961,4452,32.99
2018,6,AA,American Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",60,23,8.8,0.49,3.57,0,10.14,3,0,1232,377,66,107,0,682,2464,11
2018,6,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",1915,449,115.15,44.39,129.59,0.61,159.26,35,11,28036,6484,3425,7207,15,10905,56072,971
2018,6,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",934,287,90.3,13.59,95.69,1.36,86.06,13,14,17400,5482,1266,4143,52,6457,34800,333
2018,6,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12657,2800,668.82,139.86,769.36,2.43,1219.53,295,81,200339,61464,13153,34483,172,91067,400678,6681
2018,6,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",149,55,13.13,0.47,10.92,0,30.48,2,1,3835,1346,108,381,0,2000,7670,36
2018,6,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",468,126,46.29,8.68,25.54,0.78,44.7,10,0,7164,2075,631,997,23,3438,14328,206.01
2018,6,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",24,6,2.3,0,1.32,0,2.38,0,0,351,138,0,30,0,183,702,12
2018,6,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",194,64,22.99,0.62,11.61,0,28.78,9,0,4727,1618,126,551,0,2432,9454,57
2018,6,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",657,251,61.38,11.74,115.92,0.22,61.74,15,5,15372,3945,1171,5868,27,4361,30744,135
2018,6,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",76,20,7.09,1.01,3.56,0,8.34,0,0,1163,434,89,113,0,527,2326,36
2018,6,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",535,168,62.37,4.95,42.69,0.14,57.86,8,4,8141,3036,352,1498,3,3252,16282,186.99
2018,6,AA,American Airlines Inc.,GEG,"Spokane, WA: Spokane International",108,25,12.95,0.17,7.64,0,4.23,2,0,1346,635,5,157,0,549,2692,56.01
2018,6,AA,American Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",49,20,6.19,0.61,4.7,0,8.49,2,0,1505,427,137,155,0,786,3010,7.01
2018,6,AA,American Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",59,15,8.16,0.07,2.13,0,4.64,1,0,1074,365,23,60,0,626,2148,28
2018,6,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",270,34,18.07,1,5.44,0,9.49,1,1,2538,1409,38,200,0,891,5076,200
2018,6,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",244,78,29.98,11.24,19.74,0,17.05,7,0,4208,1376,1076,702,0,1054,8416,80.99
2018,6,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",728,212,78.95,13.85,51.39,0.45,67.35,29,1,11433,3999,1217,1866,28,4323,22866,274.01
2018,6,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",59,27,12.02,0.18,0.94,0,13.86,2,0,1954,630,51,57,0,1216,3908,3
2018,6,AA,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",41,2,0.12,0,0.96,0,0.92,0,0,104,6,0,51,0,47,208,37
2018,6,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",323,95,39.82,2.01,12.29,0.08,40.8,4,2,5925,2040,162,478,3,3242,11850,127
2018,6,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",72,34,12.31,0.82,10.94,0,9.93,0,0,4796,2570,728,415,0,1083,9592,4
